url,recipe,ingredient,match,foodex2,ghge_per_100g,lu_per_100g,weight,match_profile,match_profile_ID,Notes1,match_flavourDB,match_flavourDB_ID,Notes2,Swaps,Swaps2,prof_ID
http://allrecipes.com/recipe/lasagna-spinach-roll-ups,Lasagna Spinach Roll-Ups,spinach,frozen  spinach,A00MJ,1.571,0,566,,,,,,,,,
http://allrecipes.com/recipe/lasagna-spinach-roll-ups,Lasagna Spinach Roll-Ups,hen egg lightly,Hen egg,A031G,1.903757509,5.576086957,140,,,,,,,,,
http://allrecipes.com/recipe/lasagna-spinach-roll-ups,Lasagna Spinach Roll-Ups,parmesan cheese divided,Extra hard cheese (parmesan grana type),A02ZH,13.14211514,12.9428895,90,,,,,,,,,
http://allrecipes.com/recipe/lasagna-spinach-roll-ups,Lasagna Spinach Roll-Ups,black pepper,black pepper,A018Y,2.5,0,5,,,,,,,,,
http://allrecipes.com/recipe/lasagna-spinach-roll-ups,Lasagna Spinach Roll-Ups,tomato sauce,Tomato ketchup and related sauce,A044P,2.562847304,0.119981821,849,,,,,,,,,
http://allrecipes.com/recipe/lasagna-spinach-roll-ups,Lasagna Spinach Roll-Ups,marjoram,marjoram,A017G,1.133,0,10,,,,,,,,,
http://allrecipes.com/recipe/lasagna-spinach-roll-ups,Lasagna Spinach Roll-Ups,white sugar,White sugar,A032J,0.600784082,1.160147313,5,,,,,,,,,
http://allrecipes.com/recipe/lasagna-spinach-roll-ups,Lasagna Spinach Roll-Ups,garlic powder,Garlic,A00GZ,0.382843477,0.38422987,2.5,,,,,,,,,
http://allrecipes.com/recipe/lasagna-spinach-roll-ups,Lasagna Spinach Roll-Ups,mozzarella cheese,Mozzarella,A02QJ,11.88881986,11.68539326,158,,,,,,,,,
http://allrecipes.com/recipe/henry-and-maudies-oatmeal-cookies,Henry and Maudie's Oatmeal Cookies,sifted wheat wheat flour,Wheat flour,A003X,0.568187775,3.379180413,237,,,,,,,,,
http://allrecipes.com/recipe/henry-and-maudies-oatmeal-cookies,Henry and Maudie's Oatmeal Cookies,salt,salt (sea),A042P,0,0,2.5,,,,,,,,,
http://allrecipes.com/recipe/henry-and-maudies-oatmeal-cookies,Henry and Maudie's Oatmeal Cookies,baking soda,Shortening and similar baking fat,A039G,3.424872306,17.85736916,2.5,,,,,,,,,
http://allrecipes.com/recipe/henry-and-maudies-oatmeal-cookies,Henry and Maudie's Oatmeal Cookies,butter softened,Butter,A039C,33.6117324,33.38683788,177.75,,,,,,,,,
http://allrecipes.com/recipe/henry-and-maudies-oatmeal-cookies,Henry and Maudie's Oatmeal Cookies,brown sugar,Brown sugar,A032M,0.600784082,1.160147313,355.5,,,,,,,,,
http://allrecipes.com/recipe/henry-and-maudies-oatmeal-cookies,Henry and Maudie's Oatmeal Cookies,hen egg,Hen egg,A031G,1.903757509,5.576086957,70,,,,,,,,,
http://allrecipes.com/recipe/henry-and-maudies-oatmeal-cookies,Henry and Maudie's Oatmeal Cookies,tap water,Tap water,A03DL,0,0,59.25,,,,,,,,,
http://allrecipes.com/recipe/henry-and-maudies-oatmeal-cookies,Henry and Maudie's Oatmeal Cookies,vanilla extract,vanilla extract,A047F,0.656,0,5,,,,,,,,,
http://allrecipes.com/recipe/henry-and-maudies-oatmeal-cookies,Henry and Maudie's Oatmeal Cookies,rolled oat,Oat rolled grain,A00DH,0.631422686,1.389189902,711,,,,,,,,,
http://allrecipes.com/recipe/chocaroon-cake,Chocaroon Cake,hen egg white,Hen egg white,A031T,2.935773319,8.893280632,2,,,,,,,,,
http://allrecipes.com/recipe/chocaroon-cake,Chocaroon Cake,salt,salt (sea),A042P,0,0,2,,,,,,,,,
http://allrecipes.com/recipe/chocaroon-cake,Chocaroon Cake,white sugar,White sugar,A032J,0.600784082,1.160147313,79,,,,,,,,,
http://allrecipes.com/recipe/chocaroon-cake,Chocaroon Cake,all-purpose wheat flour,Wheat flour,A003X,0.568187775,3.379180413,30,,,,,,,,,
http://allrecipes.com/recipe/chocaroon-cake,Chocaroon Cake,flaked coconut,Coconut,A014K,1.642001234,4.538972336,414.75,,,,,,,,,
http://allrecipes.com/recipe/chocaroon-cake,Chocaroon Cake,chocolate cake mix,Chocolate cake,A00BG,12.42830087,14.16919177,516.475,,,,,,,,,
http://allrecipes.com/recipe/chocaroon-cake,Chocaroon Cake,instant chocolate pudding mix,Instant coffee powder,A03GQ,0.572037013,0.398128648,110.37,,,,,,,,,
http://allrecipes.com/recipe/chocaroon-cake,Chocaroon Cake,hen egg,Hen egg,A031G,1.903757509,5.576086957,140,,,,,,,,,
http://allrecipes.com/recipe/chocaroon-cake,Chocaroon Cake,hen egg yolk,Hen egg yolk,A031S,4.924409683,15.28532609,60,,,,,,,,,
http://allrecipes.com/recipe/chocaroon-cake,Chocaroon Cake,tap water,Tap water,A03DL,0,0,296.25,,,,,,,,,
http://allrecipes.com/recipe/chocaroon-cake,Chocaroon Cake,vegetable oil,Rapeseed (vegetable) oil,A036V,3.110744146,10.6822371,79,,,,,,,,,
http://allrecipes.com/recipe/banana-sour-cream-bread,Banana Sour Cream Bread,white sugar,White sugar,A032J,0.600784082,1.160147313,59.25,,,,,,,,,
http://allrecipes.com/recipe/banana-sour-cream-bread,Banana Sour Cream Bread,cinnamon,cinnamon,A019V,1.133,0,5,,,,,,,,,
http://allrecipes.com/recipe/banana-sour-cream-bread,Banana Sour Cream Bread,butter,Butter,A039C,33.6117324,33.38683788,177.75,,,,,,,,,
http://allrecipes.com/recipe/banana-sour-cream-bread,Banana Sour Cream Bread,white sugar,White sugar,A032J,0.600784082,1.160147313,711,,,,,,,,,
http://allrecipes.com/recipe/banana-sour-cream-bread,Banana Sour Cream Bread,hen egg,Hen egg,A031G,1.903757509,5.576086957,210,,,,,,,,,
http://allrecipes.com/recipe/banana-sour-cream-bread,Banana Sour Cream Bread,very ripe banana,banana,A01LC,1.3,0,6,,,,,,,,,
http://allrecipes.com/recipe/banana-sour-cream-bread,Banana Sour Cream Bread,sour cream,Sour cream product,A02NA,10.68224368,10.43338684,452.8,,,,,,,,,
http://allrecipes.com/recipe/banana-sour-cream-bread,Banana Sour Cream Bread,vanilla extract,vanilla extract,A047F,0.656,0,10,,,,,,,,,
http://allrecipes.com/recipe/banana-sour-cream-bread,Banana Sour Cream Bread,cinnamon,cinnamon,A019V,1.133,0,10,,,,,,,,,
http://allrecipes.com/recipe/banana-sour-cream-bread,Banana Sour Cream Bread,salt,salt (sea),A042P,0,0,2.5,,,,,,,,,
http://allrecipes.com/recipe/banana-sour-cream-bread,Banana Sour Cream Bread,baking soda,Shortening and similar baking fat,A039G,3.424872306,17.85736916,15,,,,,,,,,
http://allrecipes.com/recipe/banana-sour-cream-bread,Banana Sour Cream Bread,all-purpose wheat flour,Wheat flour,A003X,0.568187775,3.379180413,1066.5,,,,,,,,,
http://allrecipes.com/recipe/banana-sour-cream-bread,Banana Sour Cream Bread,walnut,Walnut,A014R,2.119348489,7.725276797,237,,,,,,,,,
http://allrecipes.com/recipe/zippy-shepherds-pie,Zippy Shepherd's Pie,potatoe and,Potatoe,A00ZT,0.503206926,0.388219545,453.6,,,,,,,,,
http://allrecipes.com/recipe/zippy-shepherds-pie,Zippy Shepherd's Pie,canola oil,Olive oil,A036P,3.791529078,14.18037436,15,,,,,,,,,
http://allrecipes.com/recipe/zippy-shepherds-pie,Zippy Shepherd's Pie,cow meat,Cow ox or bull fresh meat,A01QX,34.04164267,58.86994949,453.6,,,,,,,,,
http://allrecipes.com/recipe/zippy-shepherds-pie,Zippy Shepherd's Pie,onion finely,Onion,A00HC,0.423678833,0.394253258,120,,,,,,,,,
http://allrecipes.com/recipe/zippy-shepherds-pie,Zippy Shepherd's Pie,red bell pepper finely,Sweet bell pepper,A00JA,3.827375006,0.18597561,1,,,,,,,,,
http://allrecipes.com/recipe/zippy-shepherds-pie,Zippy Shepherd's Pie,garlic finely,Garlic,A00GZ,0.382843477,0.38422987,8,,,,,,,,,
http://allrecipes.com/recipe/zippy-shepherds-pie,Zippy Shepherd's Pie,cow meat stock cube,Stock cube (beef chicken vegetable),XXXXX,0.22,0,396.2,,,,,,,,,
http://allrecipes.com/recipe/zippy-shepherds-pie,Zippy Shepherd's Pie,ketchup,Tomato ketchup and related sauce,A044P,2.562847304,0.119981821,30,,,,,,,,,
http://allrecipes.com/recipe/zippy-shepherds-pie,Zippy Shepherd's Pie,soy sauce,Soy sauce,A044R,1.610136508,3.276807024,15,,,,,,,,,
http://allrecipes.com/recipe/zippy-shepherds-pie,Zippy Shepherd's Pie,worcestershire sauce,Soy sauce,A044R,1.610136508,3.276807024,15,,,,,,,,,
http://allrecipes.com/recipe/zippy-shepherds-pie,Zippy Shepherd's Pie,mild curry powder,Cocoa powder,A03HG,16.07238784,22.1578315,5,,,,,,,,,
http://allrecipes.com/recipe/zippy-shepherds-pie,Zippy Shepherd's Pie,cornstarch,cornstarch,A002Q,0.891,0,15,,,,,,,,,
http://allrecipes.com/recipe/zippy-shepherds-pie,Zippy Shepherd's Pie,tomatoe coarsely,Tomatoe,A0DMX,0.919045024,0.054537191,120,,,,,,,,,
http://allrecipes.com/recipe/zippy-shepherds-pie,Zippy Shepherd's Pie,mixed pea and carrot,Pea (without pods) and similar-,A012G,0.476921799,1.122609462,452.8,,,,,,,,,
http://allrecipes.com/recipe/zippy-shepherds-pie,Zippy Shepherd's Pie,cow milk,Cow milk,A02LV,1.585870237,1.460674157,59.25,,,,,,,,,
http://allrecipes.com/recipe/zippy-shepherds-pie,Zippy Shepherd's Pie,butter,Butter,A039C,33.6117324,33.38683788,15,,,,,,,,,
http://allrecipes.com/recipe/zippy-shepherds-pie,Zippy Shepherd's Pie,extra-sharp cheddar cheese,Cheese cheddar,A02YK,13.14211514,12.9428895,237,,,,,,,,,
http://allrecipes.com/recipe/zippy-shepherds-pie,Zippy Shepherd's Pie,salt and pepper to,salt (sea),A042P,0,0,0,,,,,,,,,
http://allrecipes.com/recipe/spicy-mexican-style-zucchini-casserole,Spicy Mexican Style Zucchini Casserole,olive oil,Olive oil,A036P,3.791529078,14.18037436,30,,,,,,,,,
http://allrecipes.com/recipe/spicy-mexican-style-zucchini-casserole,Spicy Mexican Style Zucchini Casserole,courgette cubed,Courgette,A00JR,0.522913821,0.385779349,1360.8,,,,,,,,,
http://allrecipes.com/recipe/spicy-mexican-style-zucchini-casserole,Spicy Mexican Style Zucchini Casserole,onion,Onion,A00HC,0.423678833,0.394253258,237,,,,,,,,,
http://allrecipes.com/recipe/spicy-mexican-style-zucchini-casserole,Spicy Mexican Style Zucchini Casserole,garlic salt,Garlic,A00GZ,0.382843477,0.38422987,5,,,,,,,,,
http://allrecipes.com/recipe/spicy-mexican-style-zucchini-casserole,Spicy Mexican Style Zucchini Casserole,paprika,Pepperoni\paprika-type sausage,A025B,12.10137371,18.90909091,5,,,,,,,,,
http://allrecipes.com/recipe/spicy-mexican-style-zucchini-casserole,Spicy Mexican Style Zucchini Casserole,oregano,oregano,A00XV,1.133,0,5,,,,,,,,,
http://allrecipes.com/recipe/spicy-mexican-style-zucchini-casserole,Spicy Mexican Style Zucchini Casserole,cayenne pepper or to,black pepper,A018Y,2.5,0,5,,,,,,,,,
http://allrecipes.com/recipe/spicy-mexican-style-zucchini-casserole,Spicy Mexican Style Zucchini Casserole,cooked long-grain rice,Rice grain,A001D,1.062186903,0.789111727,237,,,,,,,,,
http://allrecipes.com/recipe/spicy-mexican-style-zucchini-casserole,Spicy Mexican Style Zucchini Casserole,cooked pinto bean,Cooked salami,A025V,12.10137371,18.90909091,237,,,,,,,,,
http://allrecipes.com/recipe/spicy-mexican-style-zucchini-casserole,Spicy Mexican Style Zucchini Casserole,salsa,Unknown,NA,0,0,592.5,,,,,,,,,
http://allrecipes.com/recipe/spicy-mexican-style-zucchini-casserole,Spicy Mexican Style Zucchini Casserole,cheddar cheese,Cheese cheddar,A02YK,13.14211514,12.9428895,355.5,,,,,,,,,
http://allrecipes.com/recipe/quinoa-pudding,Quinoa Pudding,quinoa,quinoa,A000R,0.816,0,237,,,,,,,,,
http://allrecipes.com/recipe/quinoa-pudding,Quinoa Pudding,tap water,Tap water,A03DL,0,0,474,,,,,,,,,
http://allrecipes.com/recipe/quinoa-pudding,Quinoa Pudding,apple juice,Juice apple,A039M,0.98488384,0.451807229,474,,,,,,,,,
http://allrecipes.com/recipe/quinoa-pudding,Quinoa Pudding,raisin,Dried vine fruit (raisin etc.),A01ME,1.214798781,1.845528455,237,,,,,,,,,
http://allrecipes.com/recipe/quinoa-pudding,Quinoa Pudding,lemon juice,Juice lemon,A03AH,0.985409837,1.058287203,30,,,,,,,,,
http://allrecipes.com/recipe/quinoa-pudding,Quinoa Pudding,cinnamon or to,cinnamon  or to taste,A019V,1.133,0,5,,,,,,,,,
http://allrecipes.com/recipe/quinoa-pudding,Quinoa Pudding,salt to,salt (sea),A042P,0,0,0,,,,,,,,,
http://allrecipes.com/recipe/quinoa-pudding,Quinoa Pudding,vanilla extract,vanilla extract,A047F,0.656,0,10,,,,,,,,,
http://allrecipes.com/recipe/roast-chicken-pita-pockets,Roast Chicken Pita Pockets,honey-roasted chicken fresh meat halve,Chicken fresh meat,A01SP,8.582121315,14.28787879,180,,,,,,,,,
http://allrecipes.com/recipe/roast-chicken-pita-pockets,Roast Chicken Pita Pockets,white pita bread,White sugar,A032J,0.600784082,1.160147313,1,,,,,,,,,
http://allrecipes.com/recipe/roast-chicken-pita-pockets,Roast Chicken Pita Pockets,lettuce,Lettuce,A00KX,0.32620639,0.017121951,474,,,,,,,,,
http://allrecipes.com/recipe/roast-chicken-pita-pockets,Roast Chicken Pita Pockets,onion,Onion,A00HC,0.423678833,0.394253258,120,,,,,,,,,
http://allrecipes.com/recipe/roast-chicken-pita-pockets,Roast Chicken Pita Pockets,cheddar cheese,Cheese cheddar,A02YK,13.14211514,12.9428895,118.5,,,,,,,,,
http://allrecipes.com/recipe/roast-chicken-pita-pockets,Roast Chicken Pita Pockets,mayonnaise,Mayonnaise sauce,A044X,4.14206482,18.01928595,118.5,,,,,,,,,
http://allrecipes.com/recipe/roast-chicken-pita-pockets,Roast Chicken Pita Pockets,ketchup,Tomato ketchup and related sauce,A044P,2.562847304,0.119981821,118.5,,,,,,,,,
http://allrecipes.com/recipe/roast-chicken-pita-pockets,Roast Chicken Pita Pockets,chili sauce,Chili pepper (jalepeno \ habanero),A00JB,4.253594518,0.208841463,118.5,,,,,,,,,
http://allrecipes.com/recipe/roast-chicken-pita-pockets,Roast Chicken Pita Pockets,hot pepper sauce,Hot chocolate,A03KZ,3.004688415,3.113842428,2,,,,,,,,,
http://allrecipes.com/recipe/roast-chicken-pita-pockets,Roast Chicken Pita Pockets,lemon juice,Juice lemon,A03AH,0.985409837,1.058287203,5,,,,,,,,,
http://allrecipes.com/recipe/roast-chicken-pita-pockets,Roast Chicken Pita Pockets,black pepper,black pepper,A018Y,2.5,0,1.25,,,,,,,,,
http://allrecipes.com/recipe/deluxe-mashed-potatoes,Creamy Mashed Potatoes II,potatoe and cubed,Potatoe,A00ZT,0.503206926,0.388219545,960,,,,,,,,,
http://allrecipes.com/recipe/deluxe-mashed-potatoes,Creamy Mashed Potatoes II,cream cheese,Cream cheese,A02QZ,11.95431986,11.68539326,113.2,,,,,,,,,
http://allrecipes.com/recipe/deluxe-mashed-potatoes,Creamy Mashed Potatoes II,butter,Butter,A039C,33.6117324,33.38683788,79,,,,,,,,,
http://allrecipes.com/recipe/deluxe-mashed-potatoes,Creamy Mashed Potatoes II,sour cream,Sour cream product,A02NA,10.68224368,10.43338684,226.4,,,,,,,,,
http://allrecipes.com/recipe/deluxe-mashed-potatoes,Creamy Mashed Potatoes II,dry ranch-style dressing mix,Salad dressing,A045K,2.293011835,9.009642977,14.15,,,,,,,,,
http://allrecipes.com/recipe/caramel-pecan-pumpkin-pie,Caramel-Pecan Pumpkin Pie,hen egg,Hen egg,A031G,1.903757509,5.576086957,140,,,,,,,,,
http://allrecipes.com/recipe/caramel-pecan-pumpkin-pie,Caramel-Pecan Pumpkin Pie,pumpkin puree,Pumpkin,A00KH,0.581153289,0.471324984,424.5,,,,,,,,,
http://allrecipes.com/recipe/caramel-pecan-pumpkin-pie,Caramel-Pecan Pumpkin Pie,half-and-half,Cow milk semi skimmed (half fat),A02LZ,1.585870237,1.460674157,118.5,,,,,,,,,
http://allrecipes.com/recipe/caramel-pecan-pumpkin-pie,Caramel-Pecan Pumpkin Pie,white sugar,White sugar,A032J,0.600784082,1.160147313,177.75,,,,,,,,,
http://allrecipes.com/recipe/caramel-pecan-pumpkin-pie,Caramel-Pecan Pumpkin Pie,all-purpose wheat flour,Wheat flour,A003X,0.568187775,3.379180413,15,,,,,,,,,
http://allrecipes.com/recipe/caramel-pecan-pumpkin-pie,Caramel-Pecan Pumpkin Pie,lemon zest,Lemon,A01BY,0.488155285,0.615434712,5,,,,,,,,,
http://allrecipes.com/recipe/caramel-pecan-pumpkin-pie,Caramel-Pecan Pumpkin Pie,vanilla extract,vanilla extract,A047F,0.656,0,2.5,,,,,,,,,
http://allrecipes.com/recipe/caramel-pecan-pumpkin-pie,Caramel-Pecan Pumpkin Pie,salt,salt (sea),A042P,0,0,1.25,,,,,,,,,
http://allrecipes.com/recipe/caramel-pecan-pumpkin-pie,Caramel-Pecan Pumpkin Pie,cinnamon,cinnamon,A019V,1.133,0,1.25,,,,,,,,,
http://allrecipes.com/recipe/caramel-pecan-pumpkin-pie,Caramel-Pecan Pumpkin Pie,nutmeg,nutmeg,A018J,1.133,0,1.25,,,,,,,,,
http://allrecipes.com/recipe/caramel-pecan-pumpkin-pie,Caramel-Pecan Pumpkin Pie,allspice,allspice,A018R,1.133,0,0.625,,,,,,,,,
http://allrecipes.com/recipe/caramel-pecan-pumpkin-pie,Caramel-Pecan Pumpkin Pie,pie shell,Shortcrust (pie -tarts),A00BV,3.124079646,9.129453808,9,,,,,,,,,
http://allrecipes.com/recipe/caramel-pecan-pumpkin-pie,Caramel-Pecan Pumpkin Pie,packed light brown sugar,Brown sugar,A032M,0.600784082,1.160147313,177.75,,,,,,,,,
http://allrecipes.com/recipe/caramel-pecan-pumpkin-pie,Caramel-Pecan Pumpkin Pie,pecan,Unknown,NA,0,0,237,,,,,,,,,
http://allrecipes.com/recipe/caramel-pecan-pumpkin-pie,Caramel-Pecan Pumpkin Pie,butter,Butter,A039C,33.6117324,33.38683788,45,,,,,,,,,
http://allrecipes.com/recipe/beef-wellington,Beef Wellington,cow meat tenderloin,Cow ox or bull fresh meat,A01QX,34.04164267,58.86994949,1134,,,,,,,,,
http://allrecipes.com/recipe/beef-wellington,Beef Wellington,butter softened,Butter,A039C,33.6117324,33.38683788,30,,,,,,,,,
http://allrecipes.com/recipe/beef-wellington,Beef Wellington,butter,Butter,A039C,33.6117324,33.38683788,30,,,,,,,,,
http://allrecipes.com/recipe/beef-wellington,Beef Wellington,onion,Onion,A00HC,0.423678833,0.394253258,100,,,,,,,,,
http://allrecipes.com/recipe/beef-wellington,Beef Wellington,mushroom,Mushroom soup dry,A0B9S,6.320928082,10.08508027,118.5,,,,,,,,,
http://allrecipes.com/recipe/beef-wellington,Beef Wellington,liver pate,Pate pork liver,A026R,12.10137371,18.90909091,56.6,,,,,,,,,
http://allrecipes.com/recipe/beef-wellington,Beef Wellington,butter softened,Butter,A039C,33.6117324,33.38683788,30,,,,,,,,,
http://allrecipes.com/recipe/beef-wellington,Beef Wellington,salt and pepper to,salt (sea),A042P,0,0,0,,,,,,,,,
http://allrecipes.com/recipe/beef-wellington,Beef Wellington,puff pastry,Puff pastry,A00CC,21.96033657,23.10584357,495.25,,,,,,,,,
http://allrecipes.com/recipe/beef-wellington,Beef Wellington,hen egg yolk,Hen egg yolk,A031S,4.924409683,15.28532609,30,,,,,,,,,
http://allrecipes.com/recipe/beef-wellington,Beef Wellington,cow meat stock cube,Stock cube (beef chicken vegetable),XXXXX,0.22,0,297.15,,,,,,,,,
http://allrecipes.com/recipe/beef-wellington,Beef Wellington,red wine,Wine red,A03MX,1.397268563,0.528455285,30,,,,,,,,,
http://allrecipes.com/recipe/sunday-morning-lemon-poppy-seed-pancakes,Sunday Morning Lemon Poppy Seed Pancakes,cow milk,Cow milk,A02LV,1.585870237,1.460674157,177.75,,,,,,,,,
http://allrecipes.com/recipe/sunday-morning-lemon-poppy-seed-pancakes,Sunday Morning Lemon Poppy Seed Pancakes,vinegar,Unknown,NA,0,0,15,,,,,,,,,
http://allrecipes.com/recipe/sunday-morning-lemon-poppy-seed-pancakes,Sunday Morning Lemon Poppy Seed Pancakes,lemon juice,Juice lemon,A03AH,0.985409837,1.058287203,15,,,,,,,,,
http://allrecipes.com/recipe/sunday-morning-lemon-poppy-seed-pancakes,Sunday Morning Lemon Poppy Seed Pancakes,hen egg,Hen egg,A031G,1.903757509,5.576086957,70,,,,,,,,,
http://allrecipes.com/recipe/sunday-morning-lemon-poppy-seed-pancakes,Sunday Morning Lemon Poppy Seed Pancakes,butter melted,Butter,A039C,33.6117324,33.38683788,30,,,,,,,,,
http://allrecipes.com/recipe/sunday-morning-lemon-poppy-seed-pancakes,Sunday Morning Lemon Poppy Seed Pancakes,vanilla extract,vanilla extract,A047F,0.656,0,2.5,,,,,,,,,
http://allrecipes.com/recipe/sunday-morning-lemon-poppy-seed-pancakes,Sunday Morning Lemon Poppy Seed Pancakes,all-purpose wheat flour,Wheat flour,A003X,0.568187775,3.379180413,237,,,,,,,,,
http://allrecipes.com/recipe/sunday-morning-lemon-poppy-seed-pancakes,Sunday Morning Lemon Poppy Seed Pancakes,white sugar,White sugar,A032J,0.600784082,1.160147313,30,,,,,,,,,
http://allrecipes.com/recipe/sunday-morning-lemon-poppy-seed-pancakes,Sunday Morning Lemon Poppy Seed Pancakes,baking powder,Shortening and similar baking fat,A039G,3.424872306,17.85736916,5,,,,,,,,,
http://allrecipes.com/recipe/sunday-morning-lemon-poppy-seed-pancakes,Sunday Morning Lemon Poppy Seed Pancakes,baking soda,Shortening and similar baking fat,A039G,3.424872306,17.85736916,2.5,,,,,,,,,
http://allrecipes.com/recipe/sunday-morning-lemon-poppy-seed-pancakes,Sunday Morning Lemon Poppy Seed Pancakes,salt,salt (sea),A042P,0,0,2.5,,,,,,,,,
http://allrecipes.com/recipe/sunday-morning-lemon-poppy-seed-pancakes,Sunday Morning Lemon Poppy Seed Pancakes,poppy seed,Poppy seed,A015J,1.106591146,6.571545408,5,,,,,,,,,
http://allrecipes.com/recipe/sunday-morning-lemon-poppy-seed-pancakes,Sunday Morning Lemon Poppy Seed Pancakes,lemon zest,Lemon,A01BY,0.488155285,0.615434712,5,,,,,,,,,
http://allrecipes.com/recipe/sunday-morning-lemon-poppy-seed-pancakes,Sunday Morning Lemon Poppy Seed Pancakes,cooking spray,cooking spray,A036N,1.133,0,0,,,,,,,,,
http://allrecipes.com/recipe/rons-grilled-shrimp,Ron's Grilled Shrimp,lime juice,Juice lime,A03AJ,0.985409837,1.058287203,59.25,,,,,,,,,
http://allrecipes.com/recipe/rons-grilled-shrimp,Ron's Grilled Shrimp,lemon juice,Juice lemon,A03AH,0.985409837,1.058287203,59.25,,,,,,,,,
http://allrecipes.com/recipe/rons-grilled-shrimp,Ron's Grilled Shrimp,olive oil,Olive oil,A036P,3.791529078,14.18037436,79,,,,,,,,,
http://allrecipes.com/recipe/rons-grilled-shrimp,Ron's Grilled Shrimp,red wine vinegar,Wine red,A03MX,1.397268563,0.528455285,30,,,,,,,,,
